Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,42.20000076293945,41.5,41.52000045776367,42.06999969482422,3650100.0,34.14825439453125
2010-01-05,42.45000076293945,41.97999954223633,42.099998474121094,42.33000183105469,2613000.0,34.35930633544922
2010-01-06,42.900001525878906,41.810001373291016,42.09000015258789,42.779998779296875,5772100.0,34.72457504272461
2010-01-07,42.900001525878906,42.2400016784668,42.5,42.7400016784668,4022900.0,34.692100524902344
2010-01-08,43.060001373291016,42.189998626708984,42.5099983215332,42.56999969482422,5069700.0,34.554115295410156
2010-01-11,42.810001373291016,42.22999954223633,42.439998626708984,42.529998779296875,4231900.0,34.52165222167969
2010-01-12,43.619998931884766,42.20000076293945,42.209999084472656,42.2599983215332,5557100.0,34.302490234375
2010-01-13,42.93000030517578,42.20000076293945,42.45000076293945,42.7400016784668,4496800.0,34.692100524902344
2010-01-14,43.290000915527344,42.599998474121094,42.720001220703125,43.119998931884766,3312500.0,35.00054931640625
2010-01-15,43.59000015258789,42.7400016784668,42.959999084472656,42.810001373291016,4734200.0,34.74892044067383
2010-01-19,43.83000183105469,42.5,42.689998626708984,43.75,5343600.0,35.51192092895508
2010-01-20,43.88999938964844,43.04999923706055,43.36000061035156,43.5099983215332,4409900.0,35.31710433959961
2010-01-21,43.779998779296875,42.86000061035156,43.439998626708984,43.09000015258789,4578300.0,34.9761962890625
2010-01-22,43.02000045776367,41.88999938964844,43.02000045776367,42.18000030517578,4903400.0,34.237548828125
2010-01-25,42.540000915527344,41.619998931884766,42.540000915527344,41.880001068115234,3665700.0,33.99404525756836
2010-01-26,42.189998626708984,41.529998779296875,41.7599983215332,41.83000183105469,3459000.0,33.95345687866211
2010-01-27,42.5,41.529998779296875,41.90999984741211,41.93000030517578,4562300.0,34.03462600708008
2010-01-28,42.150001525878906,41.099998474121094,42.150001525878906,41.290000915527344,4773300.0,33.51512908935547
2010-01-29,41.970001220703125,40.939998626708984,41.63999938964844,40.9900016784668,4618100.0,33.27162551879883
2010-02-01,41.599998474121094,40.90999984741211,41.15999984741211,41.189998626708984,3540100.0,33.43396759033203
2010-02-02,41.84000015258789,40.79999923706055,41.38999938964844,41.619998931884766,3817900.0,33.78300094604492
2010-02-03,41.689998626708984,41.38999938964844,41.54999923706055,41.599998474121094,2555100.0,33.76676559448242
2010-02-04,41.380001068115234,40.560001373291016,41.380001068115234,40.61000061035156,4069400.0,32.96317672729492
2010-02-05,40.75,39.70000076293945,40.209999084472656,40.540000915527344,5850400.0,32.90635681152344
2010-02-08,40.56999969482422,39.900001525878906,40.43000030517578,40.16999816894531,4514200.0,32.60603713989258
2010-02-09,40.779998779296875,40.18000030517578,40.470001220703125,40.2400016784668,4525700.0,32.6628532409668
2010-02-10,40.54999923706055,39.630001068115234,40.33000183105469,40.02000045776367,4885800.0,32.48427963256836
2010-02-11,40.599998474121094,39.61000061035156,40.02000045776367,40.27000045776367,4753300.0,32.68720626831055
2010-02-12,40.540000915527344,39.79999923706055,40.34000015258789,40.4900016784668,3347700.0,32.865779876708984
2010-02-16,40.84000015258789,40.220001220703125,40.70000076293945,40.84000015258789,2420000.0,33.14988327026367
2010-02-17,41.119998931884766,40.65999984741211,41.119998931884766,40.790000915527344,2480300.0,33.109283447265625
2010-02-18,41.34000015258789,40.72999954223633,40.84000015258789,41.310001373291016,2309400.0,33.531375885009766
2010-02-19,41.40999984741211,40.2599983215332,40.2599983215332,40.869998931884766,5039200.0,33.174224853515625
2010-02-22,41.09000015258789,40.54999923706055,40.9900016784668,40.70000076293945,2421400.0,33.036231994628906
2010-02-23,40.86000061035156,40.2400016784668,40.59000015258789,40.2599983215332,2600900.0,32.67908477783203
2010-02-24,40.630001068115234,40.2400016784668,40.41999816894531,40.279998779296875,3261600.0,32.695316314697266
2010-02-25,40.16999816894531,39.54999923706055,40.0099983215332,39.75,5548700.0,32.26512145996094
2010-02-26,40.25,39.720001220703125,39.75,39.970001220703125,4534000.0,32.443695068359375
2010-03-01,40.45000076293945,39.880001068115234,39.880001068115234,40.09000015258789,4157800.0,32.54110336303711
2010-03-02,40.91999816894531,40.25,40.31999969482422,40.599998474121094,3726700.0,32.95505905151367
2010-03-03,40.90999984741211,40.52000045776367,40.7599983215332,40.63999938964844,3194000.0,32.987525939941406
2010-03-04,41.0,40.439998626708984,40.560001373291016,40.90999984741211,3642900.0,33.206687927246094
2010-03-05,41.470001220703125,40.83000183105469,41.09000015258789,41.18000030517578,2781800.0,33.42584228515625
2010-03-08,41.61000061035156,41.060001373291016,41.060001373291016,41.459999084472656,4536100.0,33.65311813354492
2010-03-09,42.310001373291016,41.20000076293945,41.20000076293945,42.060001373291016,4826300.0,34.14014434814453
2010-03-10,42.150001525878906,41.66999816894531,41.959999084472656,42.060001373291016,3192100.0,34.14014434814453
2010-03-11,42.06999969482422,41.66999816894531,41.779998779296875,42.0,3282900.0,34.0914421081543
2010-03-12,42.38999938964844,41.779998779296875,42.290000915527344,42.119998931884766,2755900.0,34.188846588134766
2010-03-15,42.56999969482422,42.029998779296875,42.2400016784668,42.5,2619800.0,34.49729537963867
2010-03-16,42.599998474121094,41.56999969482422,42.58000183105469,42.0,4625500.0,34.0914421081543
2010-03-17,42.9900016784668,41.88999938964844,42.08000183105469,42.2400016784668,5203200.0,34.286251068115234
2010-03-18,42.77000045776367,41.939998626708984,42.349998474121094,42.279998779296875,2731700.0,34.3187141418457
2010-03-19,42.33000183105469,41.400001525878906,42.060001373291016,42.060001373291016,4329100.0,34.14014434814453
2010-03-22,42.52000045776367,41.790000915527344,41.869998931884766,42.43000030517578,2346200.0,34.44047927856445
