Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2010-02-23,63.05093383789063,20.595911026000977,,10.029999732971193,32.67908477783203,9.64645767211914,33.439998626708984,7.789999961853027,39.2786865234375,9.496113777160645
2010-02-24,63.33570098876953,20.733293533325195,,9.989999771118164,32.695316314697266,9.792754173278807,34.549999237060554,8.050000190734862,39.5130729675293,9.520318031311037
2010-02-25,63.07469177246094,20.653152465820312,,10.109999656677246,32.265121459960945,9.801897048950195,34.560001373291016,7.889999866485597,39.77673721313477,9.439640045166016
2010-02-26,63.39899444580078,20.71421813964844,,10.109999656677246,32.44369506835937,9.7196044921875,34.650001525878906,7.9099998474121085,39.8451042175293,9.431570053100586
2010-03-01,63.73912811279297,20.7180290222168,,10.15999984741211,32.54110336303711,10.003055572509766,34.889999389648445,8.210000038146973,40.33340072631836,9.012029647827148
2010-03-02,64.17418670654297,20.82870864868164,,10.5,32.95505905151367,9.88418960571289,34.740001678466804,8.380000114440918,40.37246322631836,9.068507194519043
2010-03-03,64.07133483886719,20.63789367675781,,10.479999542236328,32.98752593994141,10.030487060546877,34.81999969482422,8.350000381469728,40.51894760131836,9.294413566589355
2010-03-04,64.08715057373047,20.63789367675781,,10.619999885559082,33.20668792724609,10.085347175598145,34.939998626708984,8.5,40.80216979980469,9.133051872253418
2010-03-05,65.21040344238281,20.72948455810547,,10.779999732971193,33.42584228515625,10.085347175598145,35.15999984741211,8.609999656677246,41.300235748291016,9.342820167541504
2010-03-08,64.31655120849611,20.767641067504886,,10.949999809265137,33.65311813354492,10.158495903015137,35.060001373291016,8.640000343322754,41.11468124389648,9.270208358764648
2010-03-09,64.85443115234375,20.912656784057614,,10.880000114440918,34.14014434814453,10.158495903015137,35.11999893188477,8.630000114440918,40.95841979980469,9.19759750366211
2010-03-10,64.51431274414061,21.000429153442386,,10.949999809265137,34.14014434814453,10.222500801086426,35.150001525878906,8.920000076293945,41.14398193359375,9.084644317626953
2010-03-11,64.27700805664061,21.19505500793457,,10.779999732971193,34.091442108154304,10.524239540100098,35.220001220703125,8.949999809265137,41.38811111450195,9.358957290649414
2010-03-12,64.37193298339844,20.805809020996094,,10.390000343322754,34.18884658813477,10.487663269042967,35.15999984741211,8.930000305175781,41.192813873291016,9.407363891601562
2010-03-15,64.27700805664061,20.912656784057614,,10.350000381469727,34.49729537963867,10.551669120788574,35.4900016784668,8.920000076293945,41.09514236450195,9.334753036499023
2010-03-16,64.59342193603516,20.86685943603516,,10.289999961853027,34.091442108154304,10.643105506896973,35.02000045776367,9.399999618530273,41.31000900268555,9.584863662719727
2010-03-17,65.00473785400389,20.798168182373047,,10.3100004196167,34.286251068115234,10.78025722503662,35.4900016784668,9.670000076293944,41.35883331298828,9.488046646118164
2010-03-18,66.18334197998047,20.51959228515625,,10.350000381469727,34.318714141845696,10.935699462890623,35.75,9.390000343322754,41.50532531738281,9.32668685913086
2010-03-19,64.83071899414061,20.40128517150879,,10.079999923706056,34.14014434814453,10.80768871307373,34.669998168945305,9.109999656677246,42.24753189086914,9.24600315093994
2010-03-22,64.73579406738281,20.557758331298828,,10.220000267028807,34.440479278564446,10.935699462890623,34.950000762939446,9.3100004196167,42.61862564086914,9.092711448669434
2010-03-23,65.13921356201172,20.73711395263672,,10.399999618530273,34.416126251220696,10.944842338562012,35.220001220703125,9.449999809265137,42.931129455566406,9.060437202453613
2010-03-24,64.55387115478516,20.557758331298828,,10.4399995803833,33.92098999023437,10.908269882202148,36.5099983215332,9.229999542236328,42.43239974975586,8.891009330749512
2010-03-25,64.0159912109375,20.42418670654297,,10.300000190734863,33.701828002929695,10.798545837402344,35.86999893188477,9.029999732971193,42.0705680847168,8.681241035461426
2010-03-26,64.07133483886719,20.18758201599121,,10.609999656677246,34.416126251220696,10.944842338562012,35.5099983215332,9.020000457763672,41.54249572753906,8.761920928955076
2010-03-29,64.35611724853516,20.271543502807614,,10.829999923706056,34.33495712280273,10.880837440490724,35.7400016784668,9.109999656677246,41.258880615234375,9.068507194519043
2010-03-30,66.66583251953125,20.03875160217285,,11.0,34.261905670166016,10.999703407287598,35.68000030517578,9.270000457763672,41.29800415039063,8.931350708007812
2010-03-31,66.10423278808594,20.10362434387207,,10.31999969482422,34.050853729248054,11.017990112304688,35.36999893188477,9.270000457763672,40.99484634399414,8.87487506866455
2010-04-01,66.32570648193361,20.21048164367676,,10.0,33.96157455444336,10.899123191833496,35.7400016784668,9.369999885559082,41.42513275146485,9.116914749145508
2010-04-05,66.59465026855469,20.199033737182614,,10.149999618530273,34.05897903442383,10.999703407287598,35.9900016784668,9.529999732971193,41.72829055786133,9.358957290649414
2010-04-06,66.72122955322266,20.16468620300293,,9.93000030517578,33.701828002929695,11.03627872467041,35.70000076293945,9.350000381469727,41.6207160949707,9.528387069702148
2010-04-07,66.17543029785156,20.034936904907227,,9.640000343322754,33.734298706054695,11.07285213470459,35.060001373291016,9.65999984741211,41.17087936401367,9.19759750366211
2010-04-08,65.61380004882811,19.95098114013672,,9.470000267028807,34.010284423828125,11.081995010375977,34.939998626708984,9.420000076293944,41.31755447387695,9.100778579711914
2010-04-09,66.04093933105469,20.122709274291992,,9.3100004196167,34.76516342163086,11.41116428375244,35.470001220703125,9.300000190734863,41.20022583007813,9.100778579711914
2010-04-12,65.87485504150389,20.099817276000977,,9.4399995803833,34.959976196289055,11.429450988769533,35.02000045776367,9.420000076293944,41.474029541015625,9.100778579711914
2010-04-13,66.39689636230469,20.11905288696289,,9.449999809265137,34.984317779541016,11.219149589538574,34.75,9.5600004196167,41.32734680175781,9.084644317626953
2010-04-14,66.75286102294922,20.130599975585934,,9.640000343322754,35.242244720458984,10.880837440490724,35.02000045776367,9.890000343322754,44.28069686889648,9.383161544799805
2010-04-15,67.23538208007811,20.149843215942386,,9.5,35.40601348876953,10.67053508758545,34.389999389648445,10.15999984741211,44.378501892089844,9.496113777160645
2010-04-16,66.2545166015625,20.11135482788086,,9.220000267028807,35.33232116699219,10.78025722503662,34.0,9.8100004196167,44.04599380493164,9.32668685913086
2010-04-19,66.36527252197266,20.36149024963379,,9.31999969482422,35.070297241210945,10.688820838928224,33.81999969482422,9.579999923706056,43.469017028808594,9.32668685913086
2010-04-20,67.44895172119139,20.41922187805176,,9.600000381469727,35.75810241699219,10.853405952453613,34.93000030517578,9.770000457763672,43.47880172729492,9.633273124694824
2010-04-21,67.78907775878906,19.9266357421875,,9.710000038146973,36.01194381713867,10.743682861328123,34.919998168945305,9.779999732971193,43.9775390625,9.899517059326172
2010-04-22,68.06591796875,19.672645568847656,,9.850000381469727,35.962806701660156,10.597387313842773,35.970001220703125,9.859999656677246,44.48605346679688,9.95599365234375
2010-04-23,68.48514556884766,19.703441619873047,,9.609999656677246,36.57693481445313,10.60653018951416,36.25,9.760000228881836,45.092369079589844,9.980198860168457
2010-04-26,69.16542053222656,19.38402366638184,,9.380000114440918,36.085636138916016,10.588242530822754,36.150001525878906,9.970000267028807,45.29774475097656,9.80270004272461
2010-04-27,69.58464813232422,19.153120040893555,,9.220000267028807,35.373260498046875,10.460233688354492,35.34000015258789,9.579999923706056,44.24158477783203,9.399298667907717
2010-04-28,69.79822540283203,19.345542907714844,,9.229999542236328,35.635284423828125,9.993911743164062,35.470001220703125,9.550000190734863,44.52516174316406,9.423502922058104
2010-04-29,70.660400390625,19.530256271362305,,9.800000190734863,36.18389129638672,10.295649528503418,34.959999084472656,9.720000267028807,44.86746215820313,9.439640045166016
2010-04-30,70.13834381103516,19.688037872314453,,9.640000343322754,35.73353576660156,10.131065368652344,33.59999847412109,9.06999969482422,44.10466384887695,9.310548782348633
2010-05-03,71.04010772705078,19.576438903808594,,9.869999885559082,35.82361221313477,10.195070266723633,33.59000015258789,9.289999961853027,45.29774475097656,9.73008918762207
2010-05-04,69.35525512695311,19.31475067138672,,9.279999732971193,35.209495544433594,10.012199401855467,33.139999389648445,8.680000305175781,44.66209030151367,9.367024421691896
2010-05-05,68.49304962158203,19.299362182617188,,9.020000457763672,34.529869079589844,9.829327583312988,32.959999084472656,8.579999923706055,44.12422180175781,8.94748592376709
2010-05-06,66.63421630859375,18.856801986694336,,8.930000305175781,33.645530700683594,9.591593742370604,32.490001678466804,8.270000457763674,43.22452163696289,8.640897750854492
2010-05-07,65.36071014404297,18.74905204772949,,8.609999656677246,33.01503372192383,9.655601501464844,32.419998168945305,8.380000114440918,42.79424285888672,7.979317665100098
2010-05-10,68.00265502929689,19.12233543395996,,8.850000381469727,33.61279296875,9.957338333129883,34.279998779296875,8.989999771118164,44.11445236206055,8.592491149902344
2010-05-11,67.26699066162111,19.01073265075684,,9.369999885559082,33.694664001464844,9.966482162475586,33.799999237060554,9.06999969482422,44.40782165527344,8.705441474914549
2010-05-12,68.37439727783203,18.914525985717773,,9.8100004196167,33.948501586914055,10.16763973236084,34.799999237060554,9.489999771118164,44.94568634033203,8.963621139526367
2010-05-13,67.70205688476561,18.706716537475586,,9.850000381469727,33.424453735351555,10.021343231201172,34.40999984741211,9.420000076293944,44.25134658813477,8.794190406799316
2010-05-14,66.98224639892578,18.664386749267575,,9.609999656677246,31.92600250244141,9.77446746826172,33.720001220703125,8.800000190734863,43.90906524658203,8.600557327270508
2010-05-17,66.98224639892578,18.637439727783203,,9.579999923706056,32.60562896728516,9.829327583312988,33.810001373291016,8.850000381469727,44.74031448364258,8.358516693115233
2010-05-18,66.46017456054689,18.491207122802734,,9.220000267028807,32.14708709716797,9.7196044921875,33.279998779296875,8.420000076293945,44.74031448364258,8.068066596984862
2010-05-19,65.70002746582031,18.448883056640625,,9.119999885559082,32.13071060180664,9.609882354736328,32.880001068115234,8.470000267028809,45.07281112670898,7.922840595245361
2010-05-20,63.34393310546875,17.887022018432614,,9.010000228881836,31.08261108398437,9.472728729248047,31.739999771118164,8.090000152587889,47.90882110595703,7.438758373260497
2010-05-21,64.23543548583984,18.064044952392575,,9.039999961853027,31.229995727539066,9.363006591796877,32.18000030517578,8.399999618530272,48.37821578979492,7.761481285095215
2010-05-24,63.35188674926758,18.302642822265625,,9.3100004196167,31.393760681152344,9.372151374816896,31.6299991607666,8.090000152587889,48.45644760131836,7.543644428253174
2010-05-25,63.2563705444336,18.175649642944336,,9.5,31.058040618896484,9.399580001831056,31.54999923706055,8.149999618530272,49.903785705566406,7.769546985626222
2010-05-26,63.01758193969727,18.152559280395508,,9.489999771118164,30.63225746154785,9.619026184082033,30.940000534057614,8.220000267028809,49.09211730957031,8.003522872924805
2010-05-27,64.81650543212889,18.421937942504886,,9.850000381469727,31.320070266723636,9.820184707641602,32.200000762939446,8.800000190734863,50.19717788696289,8.253632545471191
2010-05-28,63.12902069091797,18.302642822265625,,9.75,30.722320556640625,9.829327583312988,32.080001831054695,8.569999694824219,50.61767578125,8.285905838012695
2010-06-01,62.14199447631836,18.064044952392575,,9.43000030517578,30.05908012390137,9.66474437713623,32.130001068115234,8.140000343322754,49.25836181640625,7.640459060668945
2010-06-02,62.67529678344727,18.271852493286133,,9.800000190734863,30.1573429107666,9.88418960571289,32.939998626708984,8.539999961853027,50.21673202514648,7.947044372558594
2010-06-03,62.35690689086914,18.36806869506836,,10.029999732971193,30.992542266845703,10.057915687561037,32.900001525878906,8.689999580383299,50.35363388061523,8.059999465942383
2010-06-04,60.57392883300781,17.90626335144043,,9.550000190734863,30.239227294921875,9.783611297607422,31.59000015258789,8.109999656677246,49.0529899597168,7.74534273147583
2010-06-07,59.49140930175781,17.79081153869629,,9.5600004196167,29.92806434631348,9.69217586517334,31.059999465942386,7.710000038146973,47.52741622924805,7.753413677215576
2010-06-08,59.63468551635742,17.82160186767578,,9.550000190734863,29.837995529174805,9.628170013427734,31.0,7.769999980926514,48.36844253540039,7.8260250091552725
2010-06-09,59.53117752075195,17.648426055908203,,9.380000114440918,29.837995529174805,9.500160217285156,30.729999542236328,7.610000133514403,48.59335708618164,7.906705379486084
2010-06-10,61.63255310058594,18.16411018371582,,9.449999809265137,30.83696174621582,9.77446746826172,31.71999931335449,8.010000228881836,49.12144088745117,8.358516693115233
2010-06-11,62.3250846862793,18.16411018371582,,9.479999542236328,30.820587158203125,9.929905891418457,31.729999542236328,8.119999885559082,49.395263671875,8.374653816223145
2010-06-14,62.19770431518555,18.21413230895996,,9.43000030517578,30.95159912109375,10.003055572509766,31.70000076293945,8.279999732971191,49.67886352539063,8.374653816223145
2010-06-15,63.49516296386719,18.537389755249023,,9.739999771118164,31.557527542114254,10.36879825592041,32.509998321533196,8.819999694824219,50.98928833007813,8.67317008972168
2010-06-16,64.37868499755861,18.775991439819336,,9.789999961853027,31.68035888671875,10.195070266723633,32.439998626708984,8.899999618530273,50.83281326293945,8.592491149902344
2010-06-17,64.49810028076172,18.714412689208984,,9.869999885559082,31.516586303710934,10.3870849609375,33.11999893188477,8.90999984741211,50.74480819702149,8.552149772644043
2010-06-18,64.61750030517578,18.768285751342773,,9.729999542236328,31.87687110900879,10.487663269042967,33.52000045776367,8.829999923706055,50.45143508911133,8.479538917541504
2010-06-21,64.84834289550781,18.58741569519043,,9.520000457763672,31.77861785888672,10.551669120788574,33.130001068115234,8.800000190734863,50.20695114135742,8.503740310668945
2010-06-22,63.70212936401367,18.46812629699707,,9.539999961853027,31.3118839263916,10.240787506103516,32.759998321533196,8.579999923706055,49.20947647094727,8.205223083496094
2010-06-23,63.77375030517578,18.302642822265625,,9.449999809265137,31.25456047058105,10.249930381774902,30.3799991607666,8.560000419616701,49.80671310424805,8.084203720092772
2010-06-24,62.22956085205078,18.264162063598636,,9.420000076293944,30.74689674377441,10.076205253601074,30.26000022888184,8.130000114440918,49.87524795532226,7.809887886047362
2010-06-25,62.80265808105469,18.160255432128906,,9.729999542236328,33.203372955322266,10.057915687561037,29.85000038146973,8.090000152587889,49.8360824584961,7.955113410949707
2010-06-28,62.8663558959961,18.15640640258789,,9.84000015258789,32.523738861083984,10.076205253601074,28.71999931335449,8.050000190734862,49.41507339477539,7.882500648498535
2010-06-29,62.47631072998047,17.95244026184082,,9.630000114440918,31.64760971069336,9.69217586517334,26.899999618530273,7.480000019073486,49.22904586791992,7.462962627410889
2010-06-30,62.87431335449219,18.002471923828125,,9.68000030517578,31.64760971069336,9.591593742370604,26.43000030517578,7.320000171661378,49.13114547729492,7.454893589019775
2010-07-01,62.52407455444336,17.87932777404785,,9.779999732971193,31.34463310241699,9.600740432739258,26.65999984741211,7.389999866485597,50.61935424804688,7.333872318267822
2010-07-02,61.82361221313477,17.87932777404785,,9.670000076293944,31.06623268127441,9.72874927520752,26.729999542236328,7.170000076293945,49.94378280639648,7.35807466506958
2010-07-06,62.19770431518555,17.967836380004886,,9.970000267028807,31.45108413696289,9.63731288909912,26.34000015258789,7.039999961853027,49.44445037841797,7.18057918548584
2010-07-07,64.09214782714844,18.3603630065918,,10.5,32.14708709716797,10.039629936218262,26.790000915527344,7.389999866485597,49.82629013061523,7.955113410949707
2010-07-08,64.64932250976561,18.510448455810547,,10.600000381469727,32.21259307861328,10.121920585632324,26.85000038146973,7.369999885559082,49.75775909423828,7.898635387420653
2010-07-09,65.39752960205078,18.48351287841797,,10.729999542236328,32.278106689453125,10.14020824432373,27.20000076293945,7.3400001525878915,50.19834899902344,8.253632545471191
2010-07-12,65.47714233398439,18.402700424194336,,10.520000457763672,32.531936645507805,10.16763973236084,27.09000015258789,7.360000133514403,50.3843765258789,8.269766807556152
2010-07-13,66.50395965576172,18.515336990356445,,11.020000457763672,32.957717895507805,10.4328031539917,28.11000061035156,7.519999980926514,51.54951095581055,8.253632545471191
2010-07-14,66.10594940185547,18.585248947143555,,11.149999618530273,32.83489990234375,10.332222938537598,28.03000068664551,7.440000057220459,51.50056457519531,8.237495422363281
2010-07-15,66.11393737792969,18.651277542114254,,11.239999771118164,32.769386291503906,10.35965347290039,28.21999931335449,7.4099998474121085,51.95094680786133,8.229428291320799
2010-07-16,64.43441009521484,18.28229331970215,,11.119999885559082,31.93418884277344,10.16763973236084,27.38999938964844,7.369999885559082,50.26688003540039,8.051929473876951
2010-07-19,64.64932250976561,18.414350509643555,,11.0,32.07338714599609,10.40537166595459,27.670000076293945,7.440000057220459,50.87392807006836,8.124544143676758
2010-07-20,65.42143249511719,18.437654495239254,,11.140000343322754,31.85230827331543,10.478519439697266,27.8700008392334,7.5999999046325675,51.89218139648438,8.269766807556152
2010-07-21,65.50899505615234,18.907625198364254,,10.850000381469727,31.614850997924805,10.277360916137695,27.670000076293945,7.4000000953674325,50.60956954956055,8.092270851135254
2010-07-22,67.45913696289061,19.035797119140625,,10.960000038146973,32.556495666503906,10.62481689453125,28.57999992370605,7.610000133514403,51.99008178710938,8.382722854614258
2010-07-23,68.58941650390625,19.00473022460937,,11.289999961853027,33.06416702270508,10.725397109985352,29.229999542236328,7.820000171661378,53.03772354125977,8.43919849395752
2010-07-26,69.50482940673828,19.125133514404297,,11.460000038146973,33.14605712890625,10.889979362487793,29.170000076293945,8.069999694824219,53.70352172851562,8.447267532348633
2010-07-27,69.09088897705078,19.13678359985352,,11.4399995803833,33.02323532104492,10.917410850524902,29.21999931335449,8.210000038146973,53.4000015258789,8.640897750854492
2010-07-28,69.00334167480469,19.11736488342285,,11.449999809265135,32.638381958007805,10.844264030456543,28.690000534057614,7.980000019073486,52.51882553100586,8.511811256408691
2010-07-29,68.7247314453125,19.024150848388672,,11.260000228881836,32.138900756835945,10.771114349365234,28.70000076293945,7.78000020980835,52.06842041015625,8.342381477355957
2010-07-30,68.08797454833984,19.06298828125,,11.09000015258789,32.458240509033196,10.862549781799316,28.71999931335449,7.489999771118164,52.4111213684082,8.318177223205566
2010-08-02,69.57643890380861,19.354290008544922,,11.170000076293944,33.02323532104492,10.926554679870604,29.60000038146973,7.6500000953674325,52.31320571899414,8.681241035461426
2010-08-03,69.41726684570311,19.42032241821289,,10.970000267028807,32.753013610839844,10.542525291442873,29.1200008392334,7.510000228881836,51.51034545898438,8.43112850189209
2010-08-04,70.04608154296875,19.490236282348636,,10.5,33.031421661376946,10.798545837402344,29.70000076293945,7.519999980926514,52.24465560913086,8.503740310668945
2010-08-05,69.82318878173828,19.412553787231445,,10.260000228881836,32.728450775146484,10.743682861328123,29.440000534057614,7.5,52.74401473999024,8.608626365661621
2010-08-06,69.48093414306639,19.64171600341797,,9.979999542236328,32.97409439086914,10.048773765563963,29.229999542236328,7.449999809265138,51.64741516113281,8.592491149902344
2010-08-09,70.06995391845703,19.762115478515625,,10.229999542236328,33.21975326538086,10.039629936218262,29.520000457763672,7.420000076293945,52.146751403808594,8.931350708007812
2010-08-10,69.33763885498047,19.991283416748047,,10.140000343322754,33.137863159179695,10.112778663635254,29.170000076293945,6.829999923706055,51.94115447998047,9.003962516784668
2010-08-11,66.9417724609375,19.57180404663086,,9.989999771118164,32.74483108520508,10.030487060546877,28.25,6.489999771118164,50.824974060058594,8.560218811035156
2010-08-12,66.8701171875,19.57180404663086,,9.829999923706056,32.31084442138672,9.902477264404297,28.07999992370605,6.570000171661378,53.47833633422852,8.544079780578612
2010-08-13,66.8701171875,19.443626403808594,,9.899999618530273,31.811363220214844,9.939051628112793,28.01000022888184,6.489999771118164,53.12586212158203,8.568284034729004
2010-08-16,66.40843963623047,19.552377700805664,,9.789999961853027,31.86049461364746,9.948193550109863,27.36000061035156,6.619999885559082,53.165016174316406,8.600557327270508
2010-08-17,66.93378448486328,19.688322067260746,,9.84000015258789,32.474613189697266,9.975625038146973,27.959999084472656,6.630000114440918,53.36083221435547,8.818395614624023
2010-08-18,66.96983337402344,19.509653091430664,,9.729999542236328,32.474613189697266,10.057915687561037,28.10000038146973,6.570000171661378,54.03641128540039,8.794190406799316
2010-08-19,65.52806854248047,19.156211853027344,,9.220000267028807,31.85230827331543,10.067060470581056,27.690000534057614,6.420000076293945,54.12452697753906,8.536014556884767
2010-08-20,64.60696411132811,19.163972854614254,,9.100000381469727,31.459272384643555,10.112778663635254,27.920000076293945,6.25,54.72179412841797,8.390790939331055
2010-08-23,64.94334411621094,19.334875106811523,,8.880000114440918,31.11536407470703,9.957338333129883,27.81999969482422,6.139999866485597,53.60560607910156,8.43919849395752
2010-08-24,64.43874359130861,19.218355178833008,,8.859999656677246,30.45211410522461,9.829327583312988,27.93000030517578,5.989999771118164,53.12586212158203,8.285905838012695
2010-08-25,64.67904663085939,19.35040664672852,,9.010000228881836,30.52580261230469,10.048773765563963,27.479999542236328,6.130000114440918,53.71331405639648,8.414995193481445
2010-08-26,63.902076721191406,19.226119995117188,,9.010000228881836,30.411174774169922,9.85675811767578,27.3799991607666,5.869999885559082,53.537086486816406,8.390790939331055
2010-08-27,64.87924957275389,19.358173370361328,,9.140000343322754,30.460309982299805,9.829327583312988,27.979999542236328,6.079999923706055,54.41827011108398,8.552149772644043
2010-08-30,63.7979736328125,19.22222900390625,,9.029999732971193,30.214662551879886,9.69217586517334,27.790000915527344,5.78000020980835,53.02793884277344,8.390790939331055
2010-08-31,62.91688919067383,19.163972854614254,,9.029999732971193,29.969013214111328,9.7653226852417,27.70000076293945,5.610000133514403,53.33146286010742,8.261699676513674
2010-09-01,64.88730621337889,19.52519416809082,,9.220000267028807,30.624067306518555,9.975625038146973,28.85000038146973,5.760000228881836,54.32034683227539,8.600557327270508
2010-09-02,65.57613372802734,19.65724754333496,,9.539999961853027,31.107179641723636,10.067060470581056,29.420000076293945,5.929999828338622,55.11342239379883,8.818395614624023
2010-09-03,66.86571502685547,19.707744598388672,,9.65999984741211,31.590293884277344,10.249930381774902,29.489999771118164,6.0900001525878915,55.35818481445313,8.987826347351074
2010-09-07,65.79238891601561,19.610637664794922,,9.489999771118164,31.401958465576172,10.085347175598145,29.170000076293945,5.949999809265138,55.10363006591797,8.87487506866455
2010-09-08,66.28099060058594,19.59510612487793,,9.479999542236328,31.22181701660156,10.16763973236084,29.309999465942386,5.829999923706055,55.37778091430664,8.891009330749512
2010-09-09,66.44920349121094,19.84368705749512,,9.68000030517578,31.28731918334961,10.249930381774902,32.860000610351555,5.860000133514403,54.86865615844727,8.963621139526367
2010-09-10,67.23415374755861,20.01846694946289,,9.84000015258789,31.78679847717285,10.176782608032227,32.200000762939446,5.809999942779541,54.89802551269531,8.915215492248535
